itemid,categoryid,parentid,category_depth
380835,135,1618,3
380837,844,1458,3
380838,342,500,2
380840,342,500,2
380841,1312,713,3
380842,1142,485,3
380843,1059,1696,2
380844,1070,1423,2
380845,628,149,3
380846,1504,587,2
380847,429,113,2
380848,1142,485,3
380849,1415,14,3
380850,691,1079,3
380851,1007,485,3
380852,209,293,2
380853,70,8,3
380854,535,426,3
380855,1255,587,2
380856,429,113,2
380858,1221,1426,2
380859,1489,1009,2
380860,130,145,2
380861,1418,896,3
380862,646,1606,3
380863,173,788,2
380864,833,901,2
380865,1483,561,2
380866,173,788,2
380867,126,871,2
380868,828,293,2
380869,746,1200,2
380870,173,788,2
380872,267,1566,2
380873,801,766,3
380874,619,145,2
380875,333,1497,2
380876,1210,1259,2
380877,1220,125,4
380878,730,1482,1
380879,998,653,1
380880,166,1259,2
380881,1250,1423,2
380882,578,1278,2
380883,1301,1034,2
380884,179,1259,2
380885,626,955,3
380887,173,788,2
380888,769,587,2
380890,1255,587,2
380891,1642,121,3
380892,406,872,2
380893,1221,1426,2
380894,48,500,2
380895,479,520,4
380896,1384,1458,3
380897,1061,1259,2
380898,1388,1249,2
380899,1533,602,2
380900,1301,1034,2
380901,198,1009,2
380902,1279,1606,3
380904,508,362,2
380905,512,362,2
380906,1649,945,2
380907,1044,1687,3
380908,758,781,4
380909,1142,485,3
380910,1113,1145,3
380911,1026,351,2
380912,342,500,2
380913,405,351,2
380914,227,602,2
380915,1680,587,2
380916,1535,727,2
380917,1070,1423,2
380918,360,1174,3
380919,646,1606,3
380920,1373,872,2
380921,730,1482,1
380922,374,131,3
380923,1680,587,2
380924,1076,986,2
380925,1404,593,2
380926,1421,105,2
380927,558,92,2
380928,686,594,3
380929,769,587,2
380930,1244,500,2
380931,1,854,2
380932,739,1181,3
380933,619,145,2
380935,330,986,2
380936,106,381,2
380937,342,500,2
380939,1378,322,3
380941,1312,713,3
380942,1051,955,3
380943,179,1259,2
380945,228,1482,1
380946,1317,897,3
380947,64,206,3
380948,72,620,4
380949,1287,1009,2
380950,1007,485,3
380951,373,340,4
380952,996,1259,2
380953,1421,105,2
380954,1248,1368,3
380955,1114,113,2
380956,959,1095,3
380957,1255,587,2
380958,196,1667,3
380959,927,605,2
380961,173,788,2
380962,1142,485,3
380963,196,1667,3
380964,1084,194,3
380965,1301,1034,2
380966,389,1259,2
380967,209,293,2
380968,403,1687,3
380969,1338,1278,2
380970,1221,1426,2
380971,926,852,4
380972,715,402,3
380973,1404,593,2
380974,988,727,2
380975,988,727,2
380976,475,1550,3
380977,1676,1618,3
380979,324,1145,3
380980,1142,485,3
380981,1084,194,3
380984,227,602,2
380985,1623,1066,3
380986,1069,362,2
380987,481,1009,2
380988,1325,1684,2
380989,1018,1331,4
380990,545,143,2
380991,337,653,1
380992,760,1698,1
380993,782,1562,3
380994,1472,605,2
380995,1070,1423,2
380996,619,145,2
380997,1343,25,2
380998,173,788,2
380999,302,1458,3
381000,1245,1259,2
381001,729,1175,3
381002,324,1145,3
381003,1694,1621,2
381004,64,206,3
381005,70,8,3
381006,173,788,2
381007,958,1041,4
381008,65,293,2
381009,1007,485,3
381010,1078,1249,2
381011,619,145,2
381012,1663,1398,2
381013,828,293,2
381014,1378,322,3
381015,1338,1278,2
381016,1221,1426,2
381017,706,713,3
381018,1483,561,2
381019,842,1518,3
381020,1203,755,1
381021,1483,561,2
381022,1221,1426,2
381023,48,500,2
381024,1432,362,2
381026,1504,587,2
381027,342,500,2
381028,273,362,2
381029,1114,113,2
381030,1007,485,3
381031,1171,938,3
381032,65,293,2
381033,333,1497,2
381034,1135,1329,3
381035,48,500,2
381036,342,500,2
381037,1565,1481,3
381038,1244,500,2
381039,1277,312,2
381040,1113,1145,3
381041,891,1012,3
381042,356,92,2
381044,697,418,2
381045,844,1458,3
381046,65,293,2
381047,242,1531,2
381048,173,788,2
381049,1301,1034,2
381050,1084,194,3
381051,1113,1145,3
381052,936,143,2
381054,1070,1423,2
381055,374,131,3
381056,575,1257,2
381057,1418,896,3
381058,1135,1329,3
381059,1255,587,2
381060,352,859,1
381062,122,520,4
381063,876,580,3
381064,173,788,2
381065,1221,1426,2
381066,1567,1531,2
381068,382,322,3
381069,289,1416,2
381070,858,1426,2
381071,196,1667,3
381072,1533,602,2
381073,342,500,2
381074,389,1259,2
381075,320,854,2
381076,1250,1423,2
381077,1387,933,2
381078,1477,206,3
381079,342,500,2
381080,706,713,3
381081,48,500,2
381082,1142,485,3
381083,173,788,2
381084,1378,322,3
381085,173,788,2
381086,618,105,2
381087,35,20,3
381089,92,653,1
381090,769,587,2
381091,568,384,2
381092,1503,580,3
381093,1091,573,4
381094,1465,1251,3
381095,618,105,2
381096,64,206,3
381097,1454,1596,2
381098,1262,1658,3
381099,1674,1420,2
381100,1250,1423,2
381101,173,788,2
381102,1523,265,3
381103,479,520,4
381104,1421,105,2
381105,130,145,2
381106,565,500,2
381107,48,500,2
381108,1462,893,3
381109,686,594,3
381110,1681,568,3
381111,1,854,2
381112,1404,593,2
381113,1279,1606,3
381114,324,1145,3
381115,936,143,2
381116,589,1308,3
381117,1253,127,3
381118,1172,810,2
381119,575,1257,2
381120,227,602,2
381121,1231,901,2
381122,1069,362,2
381123,715,402,3
381124,1376,480,3
381125,35,20,3
381126,1385,1202,2
381127,1250,1423,2
381128,619,145,2
381129,1338,1278,2
381130,976,1009,2
381131,1247,593,2
381132,173,788,2
381133,130,145,2
381134,1303,252,3
381135,911,1531,2
381136,374,131,3
381137,227,602,2
381138,1084,194,3
381141,342,500,2
381142,175,1492,3
381144,586,1519,2
381145,414,206,3
381146,1084,194,3
381147,342,500,2
381149,512,362,2
381150,1625,1141,3
381151,1248,1368,3
381153,209,293,2
381154,1142,485,3
381155,429,113,2
381156,730,1482,1
381157,828,293,2
381158,64,206,3
381160,1301,1034,2
381161,991,1259,2
381162,1282,25,2
381163,436,1518,3
381164,1477,206,3
381165,342,500,2
381166,769,587,2
381167,988,727,2
381168,1186,312,2
381169,1073,580,3
381170,1500,1515,3
381171,352,859,1
381172,179,1259,2
381174,173,788,2
381175,1322,252,3
381176,330,986,2
381178,1250,1423,2
381179,342,500,2
381180,436,1518,3
381181,1287,1009,2
381182,342,500,2
381184,1465,1251,3
381185,1483,561,2
381186,858,1426,2
381187,860,1515,3
381188,1404,593,2
381189,1250,1423,2
381190,1244,500,2
381191,769,587,2
381192,1002,879,2
381193,1533,602,2
381194,494,768,2
381195,1273,125,4
381196,342,500,2
381197,173,788,2
381198,56,1497,2
381199,575,1257,2
381200,1248,1368,3
381201,691,1079,3
381203,619,145,2
381204,50,312,2
381205,53,1202,2
381206,69,485,3
381207,491,679,1
381208,1645,1534,3
381210,256,1257,2
381211,1205,580,3
381212,421,1424,2
381213,1675,1550,3
381214,1542,745,3
381215,730,1482,1
381216,173,788,2
381217,1250,1423,2
381219,1197,777,3
381220,1625,1141,3
381221,1018,1331,4
381222,70,8,3
381223,352,859,1
381224,64,206,3
381225,173,788,2
381226,1132,381,2
381227,1670,1458,3
381228,769,587,2
381230,746,1200,2
381231,1374,1278,2
381232,769,587,2
381233,389,1259,2
381234,508,362,2
381235,360,1174,3
381236,769,587,2
381237,756,489,3
381238,65,293,2
381239,1142,485,3
381240,1355,312,2
381241,507,1546,3
381242,782,1562,3
381243,342,500,2
381244,1070,1423,2
381245,1192,955,3
381246,1374,1278,2
381247,342,500,2
381248,173,788,2
381249,1142,485,3
381250,126,871,2
381251,1483,561,2
381252,1061,1259,2
381253,1244,500,2
381255,926,852,4
381256,996,1259,2
381257,1051,955,3
381258,342,500,2
381259,491,679,1
381261,209,293,2
381262,227,602,2
381263,1250,1423,2
381264,1220,125,4
381265,1135,1329,3
381266,1680,587,2
381267,1205,580,3
381270,282,113,2
381271,1135,1329,3
381273,801,766,3
381274,1355,312,2
381275,349,777,3
381276,1007,485,3
381277,1196,1181,3
381278,1035,920,2
381280,1378,322,3
381281,686,594,3
381282,808,1272,3
381284,1084,194,3
381285,1387,933,2
381286,988,727,2
381287,195,1079,3
381288,1558,323,3
381289,130,145,2
381290,1059,1696,2
381291,173,788,2
381292,1523,265,3
381293,678,250,1
381295,499,986,2
381296,1680,587,2
381297,342,500,2
381298,1011,745,3
381299,1342,362,2
381300,1680,587,2
381301,360,1174,3
381302,988,727,2
381303,1173,805,3
381305,1007,485,3
381307,1301,1034,2
381308,1113,1145,3
381310,799,920,2
381311,976,1009,2
381312,209,293,2
381313,256,1257,2
381314,1135,1329,3
381315,586,1519,2
381316,486,25,2
381318,1018,1331,4
381319,535,426,3
381320,1173,805,3
381321,1196,1181,3
381322,173,788,2
381323,646,1606,3
381324,1634,143,2
381325,342,500,2
381326,1373,872,2
381327,799,920,2
381328,1457,1486,2
381329,725,1519,2
381330,1477,206,3
381331,333,1497,2
381333,173,788,2
381334,1244,500,2
381335,479,520,4
381336,1528,1426,2
381337,1279,1606,3
381338,508,362,2
381339,196,1667,3
381340,996,1259,2
381341,1076,986,2
381342,342,500,2
381343,50,312,2
381344,1007,485,3
381345,806,1497,2
381346,976,1009,2
381347,66,1430,3
381348,173,788,2
381350,618,105,2
381351,1680,587,2
381352,1240,1546,3
381353,844,1458,3
381354,1059,1696,2
381355,1173,805,3
381357,1007,485,3
381358,1007,485,3
381359,1375,805,3
381360,1302,1600,1
381361,333,1497,2
381362,584,709,3
381363,304,1673,2
381364,173,788,2
381365,1119,125,4
381366,491,679,1
381367,1680,587,2
381368,1007,485,3
381369,421,1424,2
381370,1378,322,3
381371,1472,605,2
381373,1142,485,3
381374,769,587,2
381375,799,920,2
381376,1142,485,3
381377,1192,955,3
381378,1173,805,3
381379,342,500,2
381380,618,105,2
381381,1301,1034,2
381382,1011,745,3
381383,1301,1034,2
381384,1680,587,2
381385,1301,1034,2
381386,1070,1423,2
381387,1098,897,3
381388,1250,1423,2
381389,739,1181,3
381390,1584,1562,3
381391,1051,955,3
381392,163,945,2
381393,586,1519,2
381394,239,1515,3
381395,126,871,2
381398,567,605,2
381400,1429,593,2
381401,65,293,2
381402,637,92,2
381403,1685,339,3
381404,1301,1034,2
381405,1404,593,2
381406,1522,1009,2
381407,1530,879,2
381408,1070,1423,2
381409,619,145,2
381410,1675,1550,3
381411,686,594,3
381412,491,679,1
381413,227,602,2
381414,1142,485,3
381415,1070,1423,2
381417,173,788,2
381418,789,14,3
381419,769,587,2
381420,789,14,3
381421,928,20,3
381422,1286,854,2
381424,1421,105,2
381425,789,14,3
381426,1680,587,2
381427,1404,593,2
381428,1279,1606,3
381429,360,1174,3
381430,173,788,2
381431,1142,485,3
381432,1020,1329,3
381433,421,1424,2
381434,173,788,2
381435,342,500,2
381436,57,314,3
381437,1076,986,2
381438,1142,485,3
381439,352,859,1
381440,51,955,3
381441,1220,125,4
381442,742,1067,3
381444,1616,827,3
381445,619,145,2
381446,475,1550,3
381447,619,145,2
381448,1142,485,3
381449,1114,113,2
381450,1113,1145,3
381451,589,1308,3
381452,269,33,2
381453,857,1272,3
381454,173,788,2
381456,438,312,2
381457,646,1606,3
381458,1542,745,3
381459,436,1518,3
381460,1233,1257,2
381461,1540,897,3
381462,1002,879,2
381463,1135,1329,3
381464,1285,1259,2
381465,1418,896,3
381466,911,1531,2
381467,499,986,2
381468,1301,1034,2
381469,173,788,2
381470,342,500,2
381471,1142,485,3
381472,330,986,2
381473,801,766,3
381474,619,145,2
381475,1007,485,3
381476,1675,1550,3
381477,686,594,3
381478,1270,351,2
381479,958,1041,4
381480,562,986,2
381481,1169,92,2
381482,414,206,3
381483,806,1497,2
381484,236,647,3
381485,1493,594,3
381486,1142,485,3
381487,1119,125,4
381488,1070,1423,2
381489,227,602,2
381490,173,788,2
381491,324,1145,3
381492,282,113,2
381493,1535,727,2
381494,1304,362,2
381495,331,1487,3
381496,324,1145,3
381497,769,587,2
381499,1250,1423,2
381500,1254,520,4
381501,1051,955,3
381502,173,788,2
381503,613,798,2
381506,89,937,4
381507,1091,573,4
381508,1051,955,3
381509,921,143,2
381510,1595,1673,2
381511,342,500,2
381513,1542,745,3
381514,1338,1278,2
381515,818,852,4
381516,844,1458,3
381517,342,500,2
381518,1103,1368,3
381519,1378,322,3
381521,1076,986,2
381522,1059,1696,2
381523,1680,587,2
381524,1473,859,1
381525,1114,113,2
381526,739,1181,3
381527,1029,1181,3
381528,496,893,3
381529,1374,1278,2
381530,769,587,2
381531,224,1487,3
381532,342,500,2
381533,1250,1423,2
381534,173,788,2
381536,389,1259,2
381537,1007,485,3
381538,130,145,2
381539,1135,1329,3
381540,1007,485,3
381541,1535,727,2
381542,858,1426,2
381543,1623,1066,3
381544,512,362,2
381545,646,1606,3
381546,414,206,3
381547,1193,1453,3
381548,491,679,1
381549,316,605,2
381550,1142,485,3
381551,1240,1546,3
381552,1418,896,3
381553,1196,1181,3
381554,406,872,2
381555,1533,602,2
381556,1301,1034,2
381557,828,293,2
381558,130,145,2
381560,1393,1383,3
381562,1113,1145,3
381565,1567,1531,2
381566,491,679,1
381567,493,1331,4
381569,984,827,3
381570,1029,1181,3
381571,1171,938,3
381572,126,871,2
381573,973,20,3
381574,1462,893,3
381575,1007,485,3
381576,224,1487,3
381577,1244,500,2
381578,1090,648,4
381580,793,1066,3
381581,575,1257,2
381582,1070,1423,2
381584,1395,1012,3
381585,1282,25,2
381586,686,594,3
381587,225,593,2
381588,227,602,2
381590,70,8,3
381592,130,145,2
381593,1404,593,2
381594,403,1687,3
381596,256,1257,2
381597,64,206,3
381598,924,1416,2
381599,1388,1249,2
381600,491,679,1
381601,195,1079,3
381602,857,1272,3
381603,320,854,2
381604,1310,1009,2
381605,1255,587,2
381607,793,1066,3
381608,1113,1145,3
381609,1076,986,2
381610,1380,1618,3
381611,976,1009,2
381612,1639,1181,3
381613,1305,1214,3
381614,130,145,2
381615,1425,385,3
381616,387,1621,2
381617,1142,485,3
381618,230,1424,2
381619,1135,1329,3
381620,1221,1426,2
381622,1250,1423,2
381623,860,1515,3
381624,684,1041,4
381626,1680,587,2
381628,1250,1423,2
381629,1584,1562,3
381630,272,1687,3
381631,1679,893,3
381632,173,788,2
381633,1317,897,3
381635,1280,605,2
381636,819,798,2
381637,316,605,2
381638,196,1667,3
381639,311,1259,2
381640,851,587,2
381642,273,362,2
381643,1408,1259,2
381644,196,1667,3
381645,1205,580,3
381646,1255,587,2
381647,769,587,2
381649,352,859,1
381650,586,1519,2
381651,1603,520,4
381653,491,679,1
381654,523,593,2
381655,1680,587,2
381656,491,679,1
381657,1250,1423,2
381659,844,1458,3
381660,414,206,3
381661,333,1497,2
381662,1233,1257,2
381663,1511,409,2
381664,512,362,2
381665,1378,322,3
381666,242,1531,2
381667,330,986,2
381668,959,1095,3
381669,844,1458,3
381670,173,788,2
381671,1,854,2
381672,324,1145,3
381673,126,871,2
381674,1179,580,3
381675,1403,440,2
381676,1117,14,3
381679,1680,587,2
381680,1059,1696,2
381681,173,788,2
381682,618,105,2
381683,126,871,2
381684,284,1009,2
381685,1511,409,2
381686,331,1487,3
381687,57,314,3
381688,1567,1531,2
381689,1301,1034,2
381690,769,587,2
381691,227,602,2
381693,1007,485,3
381695,1646,114,3
381696,741,362,2
381697,1680,587,2
381698,518,362,2
381699,342,500,2
381700,1533,602,2
381701,126,871,2
381702,1301,1034,2
381703,1680,587,2
381705,1522,1009,2
381706,126,871,2
381708,1244,500,2
381709,1558,323,3
381710,1007,485,3
381711,952,362,2
381713,799,920,2
381714,911,1531,2
381715,227,602,2
381716,333,1497,2
381717,1169,92,2
381718,1421,105,2
381719,342,500,2
381720,769,587,2
381721,279,777,3
381722,1344,713,3
381723,1113,1145,3
381724,1578,1249,2
381726,730,1482,1
381729,624,871,2
381730,289,1416,2
381731,389,1259,2
381733,1432,362,2
381734,828,293,2
381736,1076,986,2
381738,342,500,2
381739,1171,938,3
381740,1404,593,2
381742,414,206,3
381744,371,1482,1
381745,342,500,2
381746,184,1009,2
381747,1378,322,3
381748,842,1518,3
381750,801,766,3
381751,67,835,3
381752,324,1145,3
381753,1528,1426,2
381754,1142,485,3
381755,352,859,1
381756,650,1416,2
381757,1070,1423,2
381758,342,500,2
381759,1542,745,3
381760,739,1181,3
381761,1318,986,2
381762,1135,1329,3
381763,1373,872,2
381764,1301,1034,2
381765,1373,872,2
381766,1390,121,3
381767,1338,1278,2
381768,130,145,2
381770,633,568,3
381771,1280,605,2
381772,1301,1034,2
381773,739,1181,3
381774,1578,1249,2
381776,196,1667,3
381777,173,788,2
381778,414,206,3
381780,792,805,3
381781,1320,879,2
381782,1565,1481,3
381783,769,587,2
381784,1318,986,2
381785,1248,1368,3
381786,1464,745,3
381787,65,293,2
381788,979,1383,3
381789,173,788,2
381790,818,852,4
381791,828,293,2
381792,936,143,2
381793,1552,1259,2
381794,491,679,1
381795,1142,485,3
381796,535,426,3
381797,439,1012,3
381798,1076,986,2
381799,47,381,2
381800,320,854,2
381801,479,520,4
381802,1287,1009,2
381803,561,395,1
381804,1279,1606,3
381805,769,587,2
381806,1390,121,3
381807,1338,1278,2
381808,1493,594,3
381809,1680,587,2
381811,173,788,2
381812,1261,25,2
381813,1483,561,2
381814,221,362,2
381815,782,1562,3
381816,686,594,3
381817,295,20,3
381818,1244,500,2
381819,1113,1145,3
381820,1392,1041,4
381822,342,500,2
381823,1565,1481,3
381824,1244,500,2
381825,380,1453,3
381826,459,1330,3
381827,518,362,2
381828,479,520,4
381829,618,105,2
381830,196,1667,3
381831,342,500,2
381832,686,594,3
381833,1680,587,2
381834,1185,583,2
381835,704,1426,2
381838,342,500,2
381840,1113,1145,3
381841,1051,955,3
381842,1084,194,3
381844,196,1667,3
381847,1355,312,2
381849,1663,1398,2
381850,196,1667,3
381852,438,312,2
381854,1250,1423,2
381855,1404,593,2
381856,1051,955,3
381857,1007,485,3
381858,799,920,2
381859,166,1259,2
381860,1366,1292,3
381862,1301,1034,2
381863,294,1687,3
381864,558,92,2
381865,769,587,2
381866,331,1487,3
381867,1421,105,2
381868,212,207,2
381869,936,143,2
381870,988,727,2
381872,1142,485,3
381874,1059,1696,2
381875,65,293,2
381876,1694,1621,2
381877,959,1095,3
381878,1220,125,4
381879,1542,745,3
381880,1680,587,2
381881,1565,1481,3
381882,769,587,2
381883,1142,485,3
381884,1317,897,3
381885,244,1495,2
381887,1085,1228,4
381888,1223,1651,2
381889,284,1009,2
381891,769,587,2
381892,844,1458,3
381893,914,226,3
381894,1301,1034,2
381895,1639,1181,3
381896,1676,1618,3
381897,1221,1426,2
381899,828,293,2
381900,635,1229,2
381901,173,788,2
381902,438,312,2
381903,508,362,2
381904,342,500,2
381905,884,127,3
381906,619,145,2
381907,683,1606,3
381908,1234,92,2
381909,1053,187,4
381910,65,293,2
381911,1577,362,2
381912,1165,402,3
381913,741,362,2
381914,891,1012,3
381915,1250,1423,2
381916,354,1009,2
381917,131,1486,2
381918,1002,879,2
381919,1189,9,3
381920,1589,1426,2
381921,1421,105,2
381922,1680,587,2
381923,1085,1228,4
381924,860,1515,3
381925,130,145,2
381926,792,805,3
381929,1343,25,2
381930,1084,194,3
381931,1114,113,2
381932,154,640,3
381933,1301,1034,2
381934,1279,1606,3
381935,741,362,2
381936,926,852,4
381937,769,587,2
381938,491,679,1
381939,1084,194,3
381940,626,955,3
381941,858,1426,2
381942,1549,1329,3
381944,333,1497,2
381945,1301,1034,2
381946,208,33,2
381947,1047,127,3
381948,1522,1009,2
381949,691,1079,3
381950,1493,594,3
381951,330,986,2
381952,176,713,3
381953,1407,713,3
381954,1,854,2
381955,1114,113,2
381956,598,362,2
381957,686,594,3
381958,64,206,3
381959,65,293,2
381960,242,1531,2
381961,1244,500,2
381962,1421,105,2
381963,1069,362,2
381964,403,1687,3
381965,1007,485,3
381966,1393,1383,3
381968,342,500,2
381969,1338,1278,2
381970,1477,206,3
381971,1393,1383,3
381972,342,500,2
381973,173,788,2
381974,1151,781,4
381975,655,1066,3
381976,1317,897,3
381977,1270,351,2
381979,804,187,4
381980,1286,854,2
381981,806,1497,2
381982,1279,1606,3
381983,1500,1515,3
381984,1483,561,2
381985,818,852,4
381986,1625,1141,3
381987,356,92,2
381988,1680,587,2
381989,1375,805,3
381990,586,1519,2
381991,1301,1034,2
381993,173,788,2
381994,1114,113,2
381995,491,679,1
381996,1489,1009,2
381997,1255,587,2
381998,1415,14,3
381999,330,986,2
382000,1303,252,3
382003,1421,105,2
382005,1135,1329,3
382006,1029,1181,3
382007,126,871,2
382008,635,1229,2
382009,973,20,3
382010,414,206,3
382011,1254,520,4
382012,1250,1423,2
382013,523,593,2
382014,845,1430,3
382015,1172,810,2
382016,1087,622,3
382018,1007,485,3
382019,491,679,1
382020,342,500,2
382021,374,131,3
382022,1455,213,3
382023,619,145,2
382024,48,500,2
382025,704,1426,2
382026,1445,293,2
382027,844,1458,3
382028,64,206,3
382029,936,143,2
382030,1349,121,3
382031,730,1482,1
382032,1611,1081,2
382034,1192,955,3
382035,1018,1331,4
382036,491,679,1
382037,268,138,4
382038,1220,125,4
382039,1404,593,2
382040,1234,92,2
382041,1172,810,2
382042,1007,485,3
382043,1059,1696,2
382045,769,587,2
382046,251,194,3
382048,780,1067,3
382049,1114,113,2
382050,976,1009,2
382051,508,362,2
382052,1244,500,2
382053,1084,194,3
382054,921,143,2
382055,1059,1696,2
382056,436,1518,3
382057,520,1606,3
382058,959,1095,3
382059,1533,602,2
382061,844,1458,3
382062,1530,879,2
382063,1007,485,3
382064,633,568,3
382065,1362,587,2
382066,1250,1423,2
382067,1317,897,3
382068,730,1482,1
382069,959,1095,3
382070,1542,745,3
382071,1103,1368,3
382072,958,1041,4
382073,598,362,2
382074,225,593,2
382075,1250,1423,2
382076,1250,1423,2
382077,1116,1497,2
382078,282,113,2
